"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0003774","motor activity","Catalysis of the generation of force resulting either in movement along a microfilament or microtubule, or in torque resulting in membrane scission, coupled to the hydrolysis of a nucleoside triphosphate."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0003779","actin binding","Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0035556","intracellular signal transduction","The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0016459","myosin complex","A protein complex, formed of one or more myosin heavy chains plus associated light chains and other proteins, that functions as a molecular motor; uses the energy of ATP hydrolysis to move actin filaments or to move vesicles or other cargo on fixed actin filaments; has magnesium-ATPase activity and binds actin. Myosin classes are distinguished based on sequence features of the motor, or head, domain, but also have distinct tail regions that are believed to bind specific cargoes."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0005096","GTPase activator activity","Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0045202","synapse","The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0043547","positive regulation of GTPase activity","Any process that activates or increases the activity of a GTPase."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0034329","cell junction assembly","A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0045198","establishment of epithelial cell apical/basal polarity","The specification and formation of the apicobasal polarity of an epithelial cell."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0030426","growth cone","The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."
"10",3848492,4021814,"ENSTGUG00000004424",100222638,"protein_coding","MYO9A","myosin IXA","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"7",5836260,5853441,"ENSTGUG00000020224",100222707,"protein_coding","EAF2","ELL associated factor 2","GO:0032783","super elongation complex","A transcription elongation factor complex that increases the overall rate of RNA polymerase II transcription elongation by suppressing transient polymerase pausing. At minimum, the complex contains a transcription factor of the ELL family, an EAF protein, and an AFF family protein or distant relative and most likely also P-TEFb and AF9 or ENL. The complex is conserved from yeast to humans. In Schizosaccharomyces pombe it contains Ell1, Eaf1, and Ebp1, but it is absent from S. cerevisiae."
"7",5836260,5853441,"ENSTGUG00000020224",100222707,"protein_coding","EAF2","ELL associated factor 2","GO:0006355","regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0003677","DNA binding","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0016514","SWI/SNF complex","A SWI/SNF-type complex that contains 8 to 14 proteins, including both conserved (core) and nonconserved components; contains the ATPase product of the yeast SNF2 or mammalian SMARCA4/BAF190A/BRG1 gene, or an ortholog thereof."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0016922","nuclear receptor binding","Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0006337","nucleosome disassembly","The controlled breakdown of nucleosomes, the beadlike structural units of eukaryotic chromatin composed of histones and DNA."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0006338","chromatin remodeling","Dynamic structural changes to eukaryotic chromatin occurring throughout the cell division cycle. These changes range from the local changes necessary for transcriptional regulation to global changes necessary for chromosome segregation."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0030520","intracellular estrogen receptor signaling pathway","Any series of molecular signals generated as a consequence of an intracellular estrogen receptor binding to one of its physiological ligands. The pathway begins with receptor-ligand binding, and ends with regulation of a downstream cellular process (e.g. transcription)."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0030521","androgen receptor signaling pathway","Any series of molecular signals generated as a consequence of an androgen binding to its receptor."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0042921","glucocorticoid receptor signaling pathway","Any series of molecular signals generated as a consequence of a glucocorticoid binding to its receptor."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0045893","positive regulation of transcription, DNA-templated","Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0035060","brahma complex","A SWI/SNF-type complex that contains 8 to 14 proteins, including both conserved (core) and nonconserved components; contains the ATPase product of the Drosophila brm (brahma) or mammalian SMARCA2/BAF190B/BRM gene, or an ortholog thereof."
"23",3566716,3621483,"ENSTGUG00000000997",100222829,"protein_coding","ARID1A","AT-rich interaction domain 1A","GO:0000785","chromatin","The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome."
"5",15415850,15446322,"ENSTGUG00000009343",100222975,"protein_coding","TNNT3","troponin T3, fast skeletal type","GO:0003779","actin binding","Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments."
"5",15415850,15446322,"ENSTGUG00000009343",100222975,"protein_coding","TNNT3","troponin T3, fast skeletal type","GO:0006942","regulation of striated muscle contraction","Any process that modulates the frequency, rate or extent of striated muscle contraction."
"5",15415850,15446322,"ENSTGUG00000009343",100222975,"protein_coding","TNNT3","troponin T3, fast skeletal type","GO:0006937","regulation of muscle contraction","Any process that modulates the frequency, rate or extent of muscle contraction."
