"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0030324","lung development","The process whose specific outcome is the progression of the lung over time, from its formation to the mature structure. In all air-breathing vertebrates the lungs are developed from the ventral wall of the oesophagus as a pouch which divides into two sacs. In amphibians and many reptiles the lungs retain very nearly this primitive sac-like character, but in the higher forms the connection with the esophagus becomes elongated into the windpipe and the inner walls of the sacs become more and more divided, until, in the mammals, the air spaces become minutely divided into tubes ending in small air cells, in the walls of which the blood circulates in a fine network of capillaries. In mammals the lungs are more or less divided into lobes, and each lung occupies a separate cavity in the thorax."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0035264","multicellular organism growth","The increase in size or mass of an entire multicellular organism, as opposed to cell growth."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0043066","negative regulation of apoptotic process","Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0043408","regulation of MAPK cascade","Any process that modulates the frequency, rate or extent of signal transduction mediated by the MAP kinase (MAPK) cascade."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0048286","lung alveolus development","The process whose specific outcome is the progression of the alveolus over time, from its formation to the mature structure. The alveolus is a sac for holding air in the lungs; formed by the terminal dilation of air passageways."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0060425","lung morphogenesis","The process in which the anatomical structures of the lung are generated and organized."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0005829","cytosol","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0106310","",""
"23",1005978,1027132,"ENSTGUG00000001603",100219946,"protein_coding","STK40","serine/threonine kinase 40","GO:0106311","",""
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0018024","histone-lysine N-methyltransferase activity","Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0016279","protein-lysine N-methyltransferase activity","Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to the epsilon-amino group of a lysine residue in a protein substrate."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0018026","peptidyl-lysine monomethylation","The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0005730","nucleolus","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0002039","p53 binding","Interacting selectively and non-covalently with one of the p53 family of proteins."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0006974","cellular response to DNA damage stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0006479","protein methylation","The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0018022","peptidyl-lysine methylation","The methylation of peptidyl-lysine to form either the mono-, di- or trimethylated derivative."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0051570","regulation of histone H3-K9 methylation","Any process that modulates the frequency, rate or extent of the covalent addition of a methyl group to the lysine at position 9 of histone H3."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0070828","heterochromatin organization","Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic heterochromatin, a compact and highly condensed form of chromatin."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0018027","peptidyl-lysine dimethylation","The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0034968","histone lysine methylation","The modification of a histone by addition of one or more methyl groups to a lysine residue."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0005694","chromosome","A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0006355","regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"4",59794861,59815775,"ENSTGUG00000028538",100219994,"protein_coding","SETD7","SET domain containing 7, histone lysine methyltransferase","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"5",39196033,39318623,"ENSTGUG00000012226",100219995,"protein_coding","TTLL5","tubulin tyrosine ligase like 5","GO:0006464","cellular protein modification process","The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications) occurring at the level of an individual cell. Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."
"5",39196033,39318623,"ENSTGUG00000012226",100219995,"protein_coding","TTLL5","tubulin tyrosine ligase like 5","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
